TransactionID,CustomerID,Date,ProductID,ProductName,Category,Quantity,PricePerUnit,PaymentMethod,Status,TotalAmount,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,AcquisitionSource
T03547,C0479,2023-06-26,P218,Major,Accessories,5,202.49,Debit Card,Canceled,1012.45,60.0,Female,Martinezview,Gold,99,9548.94,Clothing,2023-01-19,8.32,20.82,Low,2.6,0.31,0,Outlet
T03548,C0389,2023-05-03,P353,Language,Home Goods,1,467.29,Apple Pay,Completed,467.29,37.0,Male,Jasonmouth,Silver,37,1480.1,Home Goods,2024-09-12,8.54,20.04,High,7.42,0.33,0,Outlet
T03549,C0330,2023-08-21,P571,Level,Clothing,1,247.06,Debit Card,Completed,247.06,26.0,Female,Leeview,Gold,23,3769.47,Accessories,2023-02-02,2.6,6.47,Low,9.78,0.54,1,Online Ads
T03550,C0131,2024-07-22,P308,Modern,Electronics,3,90.56,Debit Card,Canceled,271.68,62.0,Male,Stewartville,Gold,49,723.5,Clothing,2023-01-29,6.85,12.48,High,19.52,0.31,1,Online Ads
T03551,C0212,2023-11-07,P497,Commercial,Clothing,2,261.11,Apple Pay,Pending,522.22,52.0,Female,South Kristinachester,Platinum,9,1254.76,Clothing,2024-08-12,2.46,27.41,High,6.4,0.4,1,Outlet
T03552,C0006,2024-07-30,P962,Fill,Clothing,2,192.36,PayPal,Canceled,384.72,,Male,Longberg,Platinum,4,9758.38,Home Goods,2024-03-26,6.07,16.29,Medium,1.73,0.73,0,Social Media - X
T03553,C0362,2023-08-04,P975,Process,Clothing,1,242.85,PayPal,Pending,242.85,29.0,,Salasmouth,Bronze,28,1816.69,Home Goods,2024-09-06,1.26,16.77,High,15.36,0.52,1,Online Ads
T03554,C0174,2024-01-10,P320,A,Accessories,1,403.37,Apple Pay,Canceled,403.37,41.0,Female,West Luis,Silver,65,3370.38,Fitness,2024-09-14,9.86,18.37,High,2.98,0.75,0,Outlet
T03555,C0252,2024-02-18,P861,Imagine,Electronics,4,317.79,Credit Card,Pending,1271.16,46.0,Female,Stephanieport,Silver,76,762.28,Fitness,2023-08-23,2.37,26.83,High,8.7,0.37,1,Online Ads
T03556,C0309,2023-12-17,P483,Particularly,Electronics,1,287.0,Credit Card,Pending,287.0,34.0,Male,Lake Heatherview,Platinum,23,3968.83,Electronics,2024-09-02,2.7,26.72,High,6.46,0.45,0,Social Media - TikTok
T03557,C0473,2023-05-02,P641,Ability,Clothing,1,223.1,Credit Card,Canceled,223.1,27.0,Female,East Dylan,Platinum,30,6503.12,Electronics,2023-10-07,1.65,20.36,Medium,4.45,0.99,1,Social Media - X
T03558,C0323,2024-05-23,P476,Later,Accessories,3,303.49,PayPal,Pending,910.47,27.0,Male,South Kellyland,Platinum,46,9297.75,Fitness,2023-11-24,6.0,28.2,Low,2.18,0.99,1,Social Media - Facebook
T03559,C0428,2024-09-22,P478,Middle,Home Goods,3,53.64,Debit Card,Completed,160.92000000000002,19.0,Female,Gracemouth,Silver,52,8827.82,Fitness,2023-07-07,5.9,10.46,Medium,19.26,0.32,0,Online Ads
T03560,C0439,2024-10-16,P100,Later,Clothing,2,204.13,PayPal,Pending,408.26,25.0,Male,West Erin,Platinum,24,9965.46,Accessories,2023-08-11,7.03,17.46,Low,19.85,0.47,0,Online Ads
T03561,C0424,2023-04-04,P190,Manage,Accessories,4,56.77,PayPal,Pending,227.08,48.0,Male,Colonland,Gold,88,835.32,Electronics,2024-05-22,4.47,27.3,Medium,19.9,0.58,0,Outlet
T03562,C0123,2024-03-25,P972,Scientist,Clothing,2,198.93,Apple Pay,Completed,397.86,42.0,Male,Port Wendyshire,Gold,53,1974.25,Clothing,2024-01-04,1.7,23.77,High,15.56,0.97,1,Outlet
T03563,C0352,2023-10-26,P791,Body,Fitness,3,5.44,Debit Card,Pending,16.32,64.0,Female,Kathytown,Silver,4,2582.08,Home Goods,2023-12-04,7.65,13.38,Low,6.48,0.73,1,Social Media - X
T03564,C0167,2024-07-29,P296,Itself,Home Goods,2,118.23,Apple Pay,Canceled,236.46,39.0,Male,North Timothyborough,Silver,78,7859.9,Accessories,2023-07-24,8.35,9.98,High,3.88,0.68,0,Social Media - X
T03565,C0467,2023-07-08,P795,Hundred,Accessories,4,258.37,Apple Pay,Completed,1033.48,34.0,Female,Lake Jessica,Gold,25,8016.59,Home Goods,2024-04-23,5.29,12.14,Low,19.63,0.56,0,Online Ads
T03566,C0309,2023-06-15,P809,Modern,Fitness,3,133.33,Apple Pay,Completed,399.99,34.0,Male,Lake Heatherview,Platinum,23,3968.83,Electronics,2024-09-02,2.7,26.72,High,6.46,0.45,0,Social Media - TikTok
T03567,C0376,2023-01-30,P217,Current,Home Goods,3,394.55,Credit Card,Canceled,1183.65,40.0,Male,Kimberlystad,Gold,76,2944.84,Accessories,2024-01-25,4.85,23.02,Low,8.07,0.34,0,Online Ads
T03568,C0172,2024-01-18,P738,Small,Fitness,3,65.82,Debit Card,Canceled,197.45999999999998,55.0,Female,North Robert,Platinum,59,9528.48,Electronics,2023-09-15,1.62,25.56,Medium,6.54,0.78,1,Social Media - X
T03569,C0291,2024-01-29,P758,Pattern,Electronics,1,111.34,Apple Pay,Completed,111.34,65.0,Male,North Dianeborough,Silver,92,8316.76,Electronics,2023-09-13,9.4,7.32,Low,9.56,0.75,1,Outlet
T03570,C0398,2023-10-22,P470,Dark,Fitness,3,282.35,Debit Card,Completed,847.0500000000001,34.0,Male,South Alicia,Gold,19,6694.74,Home Goods,2024-12-16,5.73,11.96,Medium,10.98,1.0,1,Online Ads
T03571,C0011,2024-03-19,P361,Clearly,Electronics,1,199.73,Credit Card,Pending,199.73,45.0,Male,South Morgan,Gold,96,1087.56,Clothing,2024-03-06,6.96,14.91,High,17.34,0.8,0,Outlet
T03572,C0468,2023-08-15,P428,Read,Electronics,3,315.37,Apple Pay,Canceled,946.11,23.0,Male,South Andrew,,83,3568.25,Fitness,2024-01-14,9.0,10.86,Medium,7.41,0.93,1,Outlet
T03573,C0061,2024-10-08,P384,Source,Clothing,1,318.72,Apple Pay,,318.72,54.0,Female,Brenttown,Silver,19,2749.26,Electronics,2024-06-29,4.2,6.94,High,18.49,0.56,1,Online Ads
T03574,C0415,2024-01-04,P145,Animal,Clothing,5,305.13,PayPal,Pending,1525.65,32.0,Male,Martinfort,Silver,15,7248.02,Clothing,2024-04-30,6.92,24.51,Low,10.56,0.43,0,Online Ads
T03575,C0427,2023-11-23,P568,Determine,Clothing,1,269.61,Apple Pay,Completed,269.61,60.0,Male,Port Meganfort,Platinum,9,9710.57,Clothing,2024-06-01,5.04,7.66,Medium,5.01,0.43,1,Outlet
T03576,C0218,2023-12-22,P676,,Clothing,5,57.76,Apple Pay,Pending,288.8,30.0,Male,Williamsview,Bronze,1,9903.94,Accessories,2024-01-24,8.12,13.0,Medium,4.72,0.76,1,Online Ads
T03577,C0428,2024-05-12,P628,Main,Home Goods,4,347.88,PayPal,Canceled,1391.52,19.0,Female,Gracemouth,Silver,52,8827.82,Fitness,2023-07-07,5.9,10.46,Medium,19.26,0.32,0,Online Ads
T03578,C0429,2023-02-27,P460,Among,Fitness,4,287.98,Credit Card,Canceled,1151.92,53.0,Female,Destinytown,Platinum,42,7826.28,Accessories,2023-10-21,3.48,7.86,Medium,4.97,0.69,0,Online Ads
T03579,C0234,2023-09-12,P503,,Accessories,2,353.02,Apple Pay,Completed,706.04,37.0,Male,East Denise,Gold,54,7017.68,Electronics,2023-08-26,3.12,21.45,Medium,10.11,0.61,1,Outlet
T03580,C0007,2024-02-28,P261,Within,Fitness,3,101.04,Apple Pay,Completed,303.12,23.0,Male,East Ericashire,Gold,39,5315.75,Accessories,2023-06-06,5.05,23.17,High,12.56,0.67,1,Outlet
T03581,C0403,2025-01-16,P847,Occur,Home Goods,2,56.66,Apple Pay,Canceled,113.32,60.0,Male,Deanhaven,,13,4218.28,Home Goods,2024-03-11,8.1,21.09,Low,15.48,0.37,1,Social Media - Instagram
T03582,C0473,2023-01-19,P776,Cold,Fitness,3,222.4,Credit Card,Completed,667.2,27.0,Female,East Dylan,Platinum,30,6503.12,Electronics,2023-10-07,1.65,20.36,Medium,4.45,0.99,1,Social Media - X
T03583,C0057,2023-05-18,P421,Realize,Home Goods,4,221.3,Credit Card,Canceled,885.2,39.0,Male,Lake Janice,Bronze,59,7276.97,Home Goods,2023-12-26,6.84,24.82,Low,6.88,0.46,1,Social Media - TikTok
T03584,C0186,2024-08-17,P900,Thought,Home Goods,5,449.35,PayPal,Canceled,2246.75,18.0,Female,Heatherchester,Silver,13,9965.2,Home Goods,2024-03-13,7.66,25.95,Low,16.05,0.69,1,Social Media - X
T03585,C0130,2023-05-28,P173,Whole,Clothing,3,340.83,Credit Card,Pending,1022.49,47.0,Male,,Bronze,71,9262.72,Electronics,2023-02-14,8.84,20.02,Medium,1.12,0.4,1,Outlet
T03586,C0351,2023-02-17,P511,Property,Electronics,1,359.8,Apple Pay,Pending,359.8,46.0,Male,Danielstad,Bronze,4,8666.65,Accessories,2024-02-14,2.64,27.14,High,3.83,0.67,0,Online Ads
T03587,C0218,2024-12-25,P379,Into,Electronics,4,408.61,Credit Card,Canceled,1634.44,30.0,Male,Williamsview,Bronze,1,9903.94,Accessories,2024-01-24,8.12,13.0,Medium,4.72,0.76,1,Online Ads
T03588,C0345,2024-02-19,P283,,Home Goods,1,397.56,Debit Card,Canceled,397.56,21.0,Male,Mcdonaldmouth,Platinum,45,7274.16,Clothing,2024-03-05,4.21,13.03,Medium,11.11,0.84,0,Online Ads
T03589,C0159,2023-06-21,P196,Cost,Home Goods,5,265.76,,Pending,1328.8,18.0,Male,North Wendyhaven,,44,5297.26,Accessories,2025-01-02,8.42,5.42,Low,7.16,0.6,1,Outlet
T03590,C0190,2023-01-31,P957,Future,Fitness,2,249.49,Credit Card,Canceled,498.98,41.0,Female,Chanton,Silver,80,4155.1,Electronics,2024-01-25,9.96,10.09,Low,4.15,0.31,0,Social Media - TikTok
T03591,C0111,2023-05-30,P486,Beyond,Home Goods,1,384.54,Debit Card,Pending,384.54,40.0,,New Kristen,Gold,53,5060.57,Home Goods,2023-08-18,3.8,29.83,Low,17.22,0.65,1,Social Media - X
T03592,C0048,2024-07-19,P645,,Accessories,4,308.8,Debit Card,Pending,1235.2,30.0,Male,North Erinburgh,Platinum,38,1646.67,Electronics,2024-10-28,5.31,17.6,Medium,10.29,0.77,0,Online Ads
T03593,C0361,2023-06-30,P771,Tax,Home Goods,2,222.49,Apple Pay,Canceled,444.98,52.0,Female,New Taratown,Bronze,40,2603.7,Electronics,2023-09-07,5.95,26.18,High,8.27,0.64,1,Online Ads
T03594,C0274,2024-01-28,P766,Prepare,Electronics,4,353.2,Debit Card,Canceled,1412.8,65.0,Male,Brendashire,Platinum,75,3775.49,Accessories,2023-03-08,5.66,11.98,Low,7.01,0.39,0,Social Media - Facebook
T03595,C0114,2023-09-21,P661,Real,Fitness,3,300.57,Debit Card,Canceled,901.71,58.0,Female,Cameronbury,Silver,62,8619.66,Electronics,2024-06-16,6.13,12.74,Low,15.49,0.98,0,Online Ads
T03596,C0262,2024-02-06,P954,Physical,Accessories,2,277.4,Credit Card,Completed,554.8,56.0,Male,Ambertown,Bronze,58,1407.2,Accessories,2023-06-01,5.19,14.29,Low,8.5,0.49,1,Online Ads
T03597,C0083,2024-06-08,P310,Commercial,Electronics,5,151.08,Credit Card,Canceled,755.4000000000001,47.0,Male,New Samuelburgh,Platinum,82,1815.09,Clothing,2023-04-30,4.53,23.87,Medium,18.17,0.69,0,Online Ads
T03598,C0261,2023-03-31,P702,Happy,Accessories,2,82.82,PayPal,Completed,165.64,52.0,Female,Perryburgh,Silver,71,5677.48,Accessories,2024-01-24,7.77,10.33,High,2.71,0.39,0,Social Media - Facebook
T03599,C0202,2024-04-11,P796,Congress,Fitness,5,268.04,Debit Card,Pending,1340.2,43.0,Female,Kathrynberg,Bronze,64,2493.43,Electronics,2024-11-24,7.76,9.43,Medium,9.78,0.7,0,Social Media - Instagram
T03600,C0293,2024-06-08,P222,Policy,Electronics,2,442.52,PayPal,Pending,885.04,25.0,Male,South Denise,Bronze,39,7964.71,Accessories,2024-12-10,4.21,14.19,Low,19.52,0.8,1,Online Ads
T03601,C0300,2023-06-05,P510,Every,Accessories,2,133.62,Credit Card,Canceled,267.24,19.0,Female,Thomasland,Bronze,5,2248.61,Fitness,2024-10-30,9.43,15.2,Medium,12.9,0.43,1,Social Media - TikTok
T03602,C0315,2023-11-29,P646,Whether,Fitness,2,240.63,Debit Card,Canceled,481.26,34.0,Female,Lisaville,Platinum,5,5709.36,Fitness,2024-12-24,7.18,25.26,Low,8.24,0.79,0,Online Ads
T03603,C0474,2024-07-04,P335,Cost,Accessories,3,139.18,Apple Pay,Pending,417.54,37.0,Female,New Thomas,Silver,95,5500.36,Home Goods,2024-05-26,3.83,14.73,High,17.25,0.96,0,Outlet
T03604,C0223,2023-02-09,P231,Treat,Fitness,3,189.93,PayPal,Pending,569.79,37.0,Male,Mariahberg,Bronze,85,9630.34,Electronics,2024-06-02,1.58,5.02,Medium,1.85,0.55,0,Social Media - TikTok
T03605,C0340,2023-06-17,P811,Peace,Clothing,3,431.78,PayPal,Completed,1295.34,50.0,Male,New Ashleybury,Gold,22,7096.86,Accessories,2023-04-17,5.24,7.15,Medium,5.63,0.57,0,Social Media - Facebook
T03606,C0085,2024-03-13,P787,Another,Clothing,1,20.51,Debit Card,Completed,20.51,40.0,Male,Calebshire,Bronze,3,5128.46,Fitness,2024-12-17,4.08,11.39,Low,10.04,0.86,0,Social Media - X
T03607,C0348,2023-11-25,P367,Capital,Fitness,1,228.06,Credit Card,Canceled,228.06,52.0,Female,,Silver,76,6881.5,Home Goods,2023-09-29,2.0,23.2,High,10.51,0.76,1,Online Ads
T03608,C0118,2023-06-07,P581,Probably,Electronics,2,245.28,Credit Card,Canceled,490.56,53.0,Female,South Kevinview,Silver,17,1077.62,Accessories,2024-02-29,5.99,16.69,High,2.44,0.94,0,Social Media - Instagram
T03609,C0197,2024-05-11,P739,Painting,Accessories,1,371.28,Debit Card,Pending,371.28,30.0,Female,Ricardohaven,Gold,57,2915.32,Home Goods,2023-02-15,3.04,20.9,Low,18.05,0.99,1,Online Ads
T03610,C0324,2024-12-16,P632,Ground,Fitness,3,16.44,PayPal,Canceled,49.32000000000001,27.0,Male,Powellfurt,Bronze,17,6538.42,Fitness,2024-10-11,4.82,14.15,High,4.62,0.53,1,Social Media - TikTok
T03611,C0157,2023-11-07,P568,,Fitness,5,29.76,Apple Pay,Pending,148.8,41.0,Male,Herringland,Silver,47,5943.92,Fitness,2024-07-25,4.11,8.84,Medium,17.39,0.53,0,Social Media - Facebook
T03612,C0296,2023-10-18,P835,When,Accessories,4,363.76,,Canceled,1455.04,64.0,Female,South Kayla,Silver,88,2373.94,Clothing,2024-10-29,4.24,14.08,Medium,5.94,0.97,1,Online Ads
T03613,C0096,2024-08-27,P642,Under,Clothing,2,101.02,Apple Pay,Pending,202.04,46.0,Male,Elliottmouth,Platinum,94,7128.71,Clothing,2023-06-08,8.18,5.39,High,17.45,0.71,0,Outlet
T03614,C0034,2024-05-17,P236,Once,Fitness,4,186.45,Credit Card,Completed,745.8,21.0,Male,Valdezburgh,Silver,9,4620.92,Accessories,2024-01-09,7.15,11.83,Medium,8.85,0.77,1,Online Ads
T03615,C0417,2023-07-09,P103,Government,Electronics,3,199.4,Debit Card,Pending,598.2,45.0,Male,South Alexis,Platinum,14,5355.09,Clothing,2023-07-20,5.83,19.87,Medium,15.16,0.6,1,Online Ads
T03616,C0072,2024-11-27,P546,Ball,Fitness,5,278.4,Credit Card,Canceled,1392.0,47.0,Female,Francoborough,Gold,89,2995.55,Clothing,2024-07-29,4.0,27.41,Low,11.54,0.79,0,Social Media - TikTok
T03617,C0384,2024-05-26,P836,Whose,Electronics,1,180.84,Apple Pay,Pending,180.84,21.0,Male,Jameschester,Gold,8,7687.49,Home Goods,2024-11-21,2.42,12.16,Low,18.74,0.51,1,Social Media - Facebook
T03618,C0092,2024-04-19,P912,Enough,Clothing,2,203.07,Debit Card,Completed,406.14,40.0,Female,North Janice,Gold,23,9791.32,Clothing,2024-09-27,9.8,26.68,Low,15.56,0.58,1,Social Media - Instagram
T03619,C0195,2023-05-01,P469,Else,Electronics,1,178.02,Apple Pay,Pending,178.02,29.0,Female,Patrickhaven,Silver,42,8282.53,Clothing,2023-05-16,8.81,7.55,Medium,4.44,0.92,1,Social Media - Facebook
T03620,C0009,2023-04-12,P832,Almost,Accessories,5,172.21,Debit Card,Pending,861.0500000000001,45.0,Male,New Keithborough,,93,9669.06,Home Goods,2024-10-05,7.54,13.42,High,2.4,0.62,0,Social Media - TikTok
T03621,C0356,2024-11-22,P142,Give,Fitness,1,166.72,Apple Pay,,166.72,24.0,Female,West Brenda,Gold,72,2619.86,Electronics,2023-09-06,4.75,25.83,High,16.58,0.51,0,Online Ads
T03622,C0084,2024-05-19,P722,Ability,Home Goods,4,32.92,Debit Card,Completed,131.68,60.0,Female,North Joyceville,Platinum,99,8973.85,Fitness,2023-02-21,7.77,27.69,High,8.68,0.73,0,Social Media - Facebook
T03623,C0483,2024-09-25,P147,Walk,Clothing,5,364.92,,Canceled,1824.6000000000001,21.0,Female,North Nathanmouth,Silver,52,8220.94,Clothing,2023-09-01,2.96,22.3,High,10.79,0.88,1,Outlet
T03624,C0189,2024-07-16,P132,Force,Home Goods,2,104.99,,Canceled,209.98,63.0,Female,Lake Patrickside,Silver,35,525.15,Accessories,2024-02-09,4.19,22.14,Medium,8.66,1.0,0,Social Media - TikTok
T03625,C0121,2024-10-28,P299,,Home Goods,5,326.3,Debit Card,Completed,1631.5,21.0,Female,Nicoleview,Platinum,47,8052.38,Electronics,2023-10-18,7.97,24.38,High,2.14,0.51,1,Social Media - Facebook
T03626,C0294,2024-08-30,P148,Theory,Home Goods,3,223.15,PayPal,Canceled,669.45,22.0,Male,Franklinburgh,Silver,14,7614.44,Fitness,2024-10-15,6.18,12.56,Low,8.3,0.41,1,Online Ads
T03627,C0255,2023-10-06,P258,Data,Electronics,2,332.28,,Canceled,664.56,34.0,Female,,Gold,17,1065.46,Fitness,2024-09-01,4.91,11.0,Low,6.33,0.33,0,Social Media - Facebook
T03628,C0114,2024-01-11,P462,Full,Fitness,3,375.29,Debit Card,Canceled,1125.8700000000001,58.0,Female,Cameronbury,Silver,62,8619.66,Electronics,2024-06-16,6.13,12.74,Low,15.49,0.98,0,Online Ads
T03629,C0315,2023-01-31,P751,Close,Home Goods,2,348.51,PayPal,Canceled,697.02,34.0,Female,Lisaville,Platinum,5,5709.36,Fitness,2024-12-24,7.18,25.26,Low,8.24,0.79,0,Online Ads
T03630,C0151,2024-10-12,P668,Word,Home Goods,4,321.23,PayPal,,1284.92,20.0,Female,South Joshuatown,Gold,59,2652.16,Electronics,2023-08-03,3.05,22.68,High,18.82,0.8,1,Online Ads
T03631,C0419,2024-04-02,P297,Ask,Electronics,4,238.38,Debit Card,Pending,953.52,39.0,Female,Ramirezhaven,Silver,100,1768.34,Fitness,2023-06-20,4.26,6.16,Medium,11.5,0.65,0,Online Ads
T03632,C0160,2024-12-17,P386,Mention,Fitness,1,432.99,Apple Pay,Pending,432.99,51.0,Female,Toddfort,Platinum,84,8840.27,Accessories,2024-11-14,1.25,6.13,High,4.94,0.88,1,Online Ads
T03633,C0375,2024-08-09,P387,,Clothing,2,281.34,Apple Pay,Canceled,562.68,,,South Shellyside,Platinum,90,2336.66,Clothing,2023-04-07,4.96,20.65,Medium,7.65,0.37,1,Social Media - Instagram
T03634,C0405,2024-02-19,P718,Family,Clothing,4,433.87,Credit Card,Canceled,1735.48,53.0,Male,West Jessicaville,Bronze,50,4982.8,Accessories,2023-03-26,5.0,10.26,Medium,2.89,0.72,0,Online Ads
T03635,C0289,2024-03-23,P448,During,Clothing,1,113.11,Debit Card,Completed,113.11,56.0,,Paulstad,Gold,25,1493.65,Fitness,2023-12-29,9.68,9.23,Medium,7.18,0.8,0,Social Media - TikTok
T03636,C0055,2023-04-27,P655,Sea,Home Goods,5,476.4,,,2382.0,29.0,Male,Karentown,Silver,21,2539.34,Clothing,2023-07-23,9.04,26.6,Medium,9.32,0.98,1,Outlet
T03637,C0270,2024-04-29,P472,Floor,Home Goods,2,379.64,Debit Card,Completed,759.28,20.0,Male,North Melanie,Platinum,39,2974.12,Clothing,2023-12-19,2.26,23.91,Medium,11.68,0.81,1,Online Ads
T03638,C0018,2024-10-04,P716,Different,Accessories,3,131.76,Debit Card,Pending,395.28,51.0,Female,,Bronze,4,593.78,Clothing,2024-09-18,1.08,9.54,Low,1.72,0.63,0,Social Media - TikTok
T03639,C0300,2024-12-06,P883,Form,Electronics,1,73.29,Debit Card,Completed,73.29,19.0,Female,Thomasland,Bronze,5,2248.61,Fitness,2024-10-30,9.43,15.2,Medium,12.9,0.43,1,Social Media - TikTok
T03640,C0165,2023-07-05,P246,Phone,Home Goods,5,200.3,Credit Card,Pending,1001.5,20.0,Female,Carlaborough,Platinum,10,1901.55,Fitness,2024-03-06,4.26,5.78,Medium,10.53,0.87,0,Social Media - TikTok
T03641,C0042,2023-11-12,P950,He,Accessories,2,174.79,Apple Pay,Canceled,349.58,64.0,Male,Barbaramouth,Gold,15,1650.79,Fitness,2023-10-30,4.05,13.69,Medium,8.52,0.89,0,Online Ads
T03642,C0322,2023-05-30,P625,Yeah,Clothing,2,184.12,,Completed,368.24,56.0,Female,West Benjamin,Platinum,58,6005.99,Accessories,2023-12-05,8.7,12.53,High,18.07,0.36,1,Social Media - Instagram
T03643,C0002,2024-05-29,P996,Human,Home Goods,2,166.27,Apple Pay,Pending,332.54,37.0,Female,Walkerport,Bronze,1,7247.4,Accessories,2024-09-14,8.37,25.48,High,6.3,0.71,1,Online Ads
T03644,C0434,2023-06-18,P102,News,Fitness,3,269.97,PayPal,Canceled,809.9100000000001,61.0,Male,North Charlesmouth,Gold,56,3652.5,Clothing,2024-12-27,9.49,15.14,High,17.42,0.68,1,Online Ads
T03645,C0129,2024-10-16,P241,Least,Accessories,4,240.84,Debit Card,Completed,963.36,41.0,Female,Port Elizabethberg,Bronze,10,8311.95,Accessories,2023-06-06,7.29,21.25,High,16.34,0.98,1,Outlet
T03646,C0167,2024-02-09,P718,Less,Clothing,5,283.15,Debit Card,Completed,1415.75,39.0,Male,North Timothyborough,Silver,78,7859.9,Accessories,2023-07-24,8.35,9.98,High,3.88,0.68,0,Social Media - X
T03647,C0122,2024-05-10,P485,Old,Home Goods,1,70.82,Apple Pay,Completed,70.82,43.0,Female,Olsonbury,Platinum,58,9807.63,Home Goods,2023-02-05,7.78,17.83,Medium,6.56,0.67,1,Online Ads
T03648,C0090,2023-11-09,P816,Character,Clothing,5,400.05,,Pending,2000.25,52.0,Male,East Hayley,Platinum,18,2922.68,Home Goods,2023-08-20,5.98,19.41,Medium,7.44,0.41,0,Outlet
T03649,C0131,2023-09-28,P253,Everybody,Fitness,5,50.65,PayPal,,253.25,62.0,Male,Stewartville,Gold,49,723.5,Clothing,2023-01-29,6.85,12.48,High,19.52,0.31,1,Online Ads
T03650,C0227,2023-09-23,P451,Base,Clothing,2,118.55,Credit Card,,237.1,46.0,Female,West Johnberg,Bronze,67,7954.97,Fitness,2023-01-31,8.93,24.58,Low,6.15,0.6,1,Outlet
T03651,C0416,2023-06-11,P612,You,Fitness,5,228.68,Apple Pay,Canceled,1143.4,47.0,Male,Suzannefort,Silver,39,4684.27,Clothing,2023-04-22,1.39,27.11,Medium,13.08,0.74,0,Outlet
T03652,C0339,2024-10-09,P260,Old,Clothing,1,97.77,Debit Card,Completed,97.77,33.0,Female,Port Edwardfurt,Silver,50,1464.66,Clothing,2024-03-02,5.53,17.33,Low,15.02,1.0,1,Outlet
T03653,C0091,2025-01-13,P298,Itself,Home Goods,3,482.78,PayPal,Canceled,1448.34,22.0,Male,North Devin,Bronze,46,8773.58,Accessories,2023-05-09,6.71,26.37,Medium,12.85,0.33,1,Outlet
T03654,C0352,2024-12-29,P832,Media,Accessories,3,106.26,PayPal,Completed,318.78000000000003,64.0,Female,Kathytown,Silver,4,2582.08,Home Goods,2023-12-04,7.65,13.38,Low,6.48,0.73,1,Social Media - X
T03655,C0144,2024-08-05,P846,Direction,Clothing,5,295.09,Apple Pay,,1475.4499999999998,36.0,Male,Oscarburgh,Platinum,19,2544.06,Fitness,2023-05-08,2.08,14.4,High,5.01,0.62,0,Online Ads
T03656,C0136,2024-02-15,P430,Pull,Fitness,2,304.41,Apple Pay,Completed,608.82,24.0,Male,Scottview,Gold,79,8041.5,Accessories,2024-05-10,3.01,16.79,High,3.27,0.49,1,Social Media - Instagram
T03657,C0370,2023-05-21,P685,Wife,Electronics,1,107.4,,Canceled,107.4,62.0,Male,Amyfurt,Silver,45,9062.95,Clothing,2024-10-30,3.41,13.22,High,12.98,0.77,1,Outlet
T03658,C0388,2024-07-08,P629,Quite,Accessories,5,152.8,Debit Card,Pending,764.0,38.0,Female,Teresaside,Silver,3,5218.68,Accessories,2024-02-25,2.62,25.65,Low,11.54,0.62,0,Social Media - Instagram
T03659,C0062,2023-09-13,P629,Between,Clothing,1,117.64,Credit Card,Pending,117.64,29.0,Female,South Kyleton,Platinum,9,1748.54,Home Goods,2023-10-24,7.79,8.42,Low,15.75,0.45,1,Online Ads
T03660,C0196,2023-10-10,P343,Trouble,Clothing,1,38.04,Apple Pay,Completed,38.04,58.0,Female,Eddieview,Bronze,78,1670.15,Fitness,2025-01-07,7.6,16.76,Low,17.76,0.49,0,Outlet
T03661,C0274,2023-08-11,P281,Sign,Home Goods,3,315.31,Apple Pay,Completed,945.9300000000001,65.0,Male,Brendashire,Platinum,75,3775.49,Accessories,2023-03-08,5.66,11.98,Low,7.01,0.39,0,Social Media - Facebook
T03662,C0113,2023-02-19,P164,Never,Electronics,2,95.32,Debit Card,Canceled,190.64,49.0,Male,Michellechester,Gold,34,4215.6,Fitness,2023-08-03,2.03,8.22,Medium,7.28,0.51,1,Social Media - Instagram
T03663,C0127,2023-08-28,P433,Close,Home Goods,4,419.13,Apple Pay,Canceled,1676.52,43.0,Female,East Kevinbury,Gold,67,8912.17,Electronics,2024-12-05,9.15,15.69,High,8.08,0.41,1,Online Ads
T03664,C0022,2024-11-28,P287,Poor,Fitness,1,220.17,Credit Card,Pending,220.17,44.0,Male,Allenland,Silver,22,1810.89,Clothing,2023-06-11,1.66,13.95,Medium,16.61,0.32,0,Outlet
T03665,C0262,2023-02-15,P609,Force,Clothing,5,149.25,Apple Pay,,746.25,56.0,Male,Ambertown,Bronze,58,1407.2,Accessories,2023-06-01,5.19,14.29,Low,8.5,0.49,1,Online Ads
T03666,C0141,2024-08-08,P232,At,Clothing,3,220.11,Apple Pay,Completed,660.33,34.0,Male,South Stephen,Silver,4,1783.93,Home Goods,2023-07-09,4.41,15.8,High,14.31,0.73,0,Social Media - X
